lon,lat,source,country,year,wealthpooled,wealthpooled5country,households,urban_rural
85.4916604134763,27.7914334279996,NPHR51DT.ZIP,Nepal,2006,0.3786512843547456,-0.35501817397953583,35,0
85.4992377547099,27.5869910228262,NPHR51DT.ZIP,Nepal,2006,0.1754683856652699,0.5485220972932144,29,1
85.5356567619034,27.7650569423121,NPHR51DT.ZIP,Nepal,2006,0.49492008717191754,-0.34001678526765633,36,0
85.5441985549799,27.1127385863061,NPHR51DT.ZIP,Nepal,2006,0.8026686019688685,-0.7281713713345067,36,0
85.5630019983221,27.9484995559347,NPHR51DT.ZIP,Nepal,2006,0.16266189869120654,-0.16214702470528317,37,0
85.5632384723374,27.0966783471221,NPHR51DT.ZIP,Nepal,2006,0.03832626285580095,0.31638965035482935,36,0
85.6399557126625,27.8631046570562,NPHR51DT.ZIP,Nepal,2006,0.36943155564853625,-0.3689894575265831,36,0
85.6403197055273,26.9801338555614,NPHR51DT.ZIP,Nepal,2006,0.6981252969030601,-0.7666134428812558,35,0
85.7301663062225,26.673571349217,NPHR51DT.ZIP,Nepal,2006,0.7273198157498628,-0.8292837678294357,37,0
85.7393896614535,27.5063858130236,NPHR51DT.ZIP,Nepal,2006,1.7129953304486398,-1.493351823843974,36,0
85.7895539416433,26.6408902937824,NPHR51DT.ZIP,Nepal,2006,0.5016268012060459,-0.4485828803765973,28,1
85.817195502424,26.7230351108451,NPHR51DT.ZIP,Nepal,2006,0.5667724902728132,-0.5797686641715564,34,0
85.8329863172031,27.731774267649,NPHR51DT.ZIP,Nepal,2006,-0.3890711379835756,0.5241257185269081,35,0
85.8368644276058,27.7426126916569,NPHR51DT.ZIP,Nepal,2006,-0.2074177251494455,0.2581236703315655,31,0
85.8719235677668,26.6899574460497,NPHR51DT.ZIP,Nepal,2006,0.20366227036459833,0.05271074598675458,36,0
85.9246147064365,27.7823644097215,NPHR51DT.ZIP,Nepal,2006,0.7719725029162006,-0.6196255218896765,35,0
85.930746911222,27.4935945316931,NPHR51DT.ZIP,Nepal,2006,0.3448058329055192,-0.6523344141799285,36,0
85.939784747605,26.704331867944,NPHR51DT.ZIP,Nepal,2006,0.3864240131721926,-0.24894327307739655,29,1
85.9603402037588,27.4757926295728,NPHR51DT.ZIP,Nepal,2006,0.6370182192755696,-0.8217388669299238,40,0
86.006269829,26.678582,NPHR51DT.ZIP,Nepal,2006,0.7029462279393974,-0.8036997921215561,31,0
86.0206111360102,27.6718780530543,NPHR51DT.ZIP,Nepal,2006,0.1909315472481934,-0.19995874878908104,29,1
86.0477157278171,26.8360064593116,NPHR51DT.ZIP,Nepal,2006,0.6757171879730892,-0.7656035181492309,34,0
86.055208214758,27.6427246574806,NPHR51DT.ZIP,Nepal,2006,-0.18300552263078593,0.26663622756370337,28,1
86.0574496501993,27.6858683604261,NPHR51DT.ZIP,Nepal,2006,-0.12227530434779652,0.5645533748381651,30,1
86.0688314366761,27.5840239509918,NPHR51DT.ZIP,Nepal,2006,0.3652715956721435,-0.4585764606988582,35,0
86.073050514573,26.7417438201546,NPHR51DT.ZIP,Nepal,2006,0.6076787698461947,-0.602531387375985,35,0
86.0891910252824,27.509682704537,NPHR51DT.ZIP,Nepal,2006,-0.34497526276923063,0.5105643601312435,34,0
86.202604477651,26.6307799632285,NPHR51DT.ZIP,Nepal,2006,0.7554500505591459,-0.8889234017609989,34,0
86.2108309010472,27.0152072862573,NPHR51DT.ZIP,Nepal,2006,0.9709471945442151,-0.81735800860013,37,0
86.2316116304554,26.6716335371581,NPHR51DT.ZIP,Nepal,2006,0.6015501052779034,-0.649303317214838,30,1
86.2322945756806,27.6191036117468,NPHR51DT.ZIP,Nepal,2006,0.43268244704444475,-0.6074479398543191,36,0
86.2720878130298,27.1084204233366,NPHR51DT.ZIP,Nepal,2006,1.1073566782273199,-1.1701354283499212,32,0
86.2969032539864,26.7909458864945,NPHR51DT.ZIP,Nepal,2006,0.5903353558404385,-0.5271805159315397,33,0
86.4303391184902,26.6924255785964,NPHR51DT.ZIP,Nepal,2006,0.7773505914853756,-0.9121571937446596,34,0
86.4816365451974,27.3363812195,NPHR51DT.ZIP,Nepal,2006,0.20484487974419258,-0.2892030279867751,34,0
86.5362026256948,27.5228363790398,NPHR51DT.ZIP,Nepal,2006,0.278541740488514,-0.04340632389618195,41,0
86.5484497780102,26.6356276893043,NPHR51DT.ZIP,Nepal,2006,0.6584787229266827,-0.6913992495112,35,0
86.5529113967801,27.5065208374772,NPHR51DT.ZIP,Nepal,2006,1.3089046177313481,-1.0198119896969537,37,0
86.5715677197466,27.4296892015665,NPHR51DT.ZIP,Nepal,2006,1.228229385700148,-0.7465129699080242,34,0
86.6072994252006,26.8076341779279,NPHR51DT.ZIP,Nepal,2006,0.43492090974459024,-0.3802175857023493,29,1
86.6660323755445,26.5661325410045,NPHR51DT.ZIP,Nepal,2006,0.7809923983118351,-0.9168427320453355,37,0
86.675539926452,26.7862435272412,NPHR51DT.ZIP,Nepal,2006,0.4049260392660547,-0.1536381168712132,30,1
86.6942621531973,26.8097882316217,NPHR51DT.ZIP,Nepal,2006,-0.21402105832513868,0.4350086967811337,30,1
86.7086424742621,26.46126897764,NPHR51DT.ZIP,Nepal,2006,0.42641203147701856,-0.33577070975027484,32,0
86.7359644679132,26.5450829635247,NPHR51DT.ZIP,Nepal,2006,-0.13493454953245013,0.6035100056962148,29,1
86.7489533242619,27.0104177137359,NPHR51DT.ZIP,Nepal,2006,0.6383313354176963,-0.7534514609011482,32,0
86.756511740811,27.1405751940041,NPHR51DT.ZIP,Nepal,2006,0.42404073826197247,-0.5238214635674678,35,0
86.7691409903379,26.5629327131558,NPHR51DT.ZIP,Nepal,2006,0.7594763888674776,-0.7933829692173657,36,0
86.8307189915846,27.1301975753396,NPHR51DT.ZIP,Nepal,2006,1.025507283594545,-0.9129435701016233,36,0
86.9766359299621,26.8107707531573,NPHR51DT.ZIP,Nepal,2006,0.9069472155541718,-0.7712692564073792,35,0
87.0036521199678,26.8896642682487,NPHR51DT.ZIP,Nepal,2006,1.1308654232905093,-1.1053449088296696,35,0
87.1124343191949,27.3428569187338,NPHR51DT.ZIP,Nepal,2006,0.8365404273864445,-0.7822460709326774,33,0
87.1346724475006,26.9812003602388,NPHR51DT.ZIP,Nepal,2006,0.9576153752215512,-0.9915568083773069,31,0
87.1555226526698,26.6634466433929,NPHR51DT.ZIP,Nepal,2006,0.6455359830793012,-0.7049574447014032,34,0
87.1723105131661,26.5812065326748,NPHR51DT.ZIP,Nepal,2006,0.6264638413198197,-0.699729438841802,36,0
87.1806939581547,27.4083546413547,NPHR51DT.ZIP,Nepal,2006,0.9360450566372229,-0.8475138242179326,30,1
87.2097286014976,27.4111659383145,NPHR51DT.ZIP,Nepal,2006,0.589711375239601,-0.6219587981086164,30,1
87.2160561098633,27.3577536422397,NPHR51DT.ZIP,Nepal,2006,0.5742483202142022,-0.14858664609147432,29,1
87.2459714844768,26.4556363558503,NPHR51DT.ZIP,Nepal,2006,-0.3992003810457876,0.9547509437689704,27,1
87.2665914985624,26.8227599647193,NPHR51DT.ZIP,Nepal,2006,-1.0266398844303988,1.6235243874629135,29,1
87.2698293,26.4109309,NPHR51DT.ZIP,Nepal,2006,0.23906810576830725,-0.022661605861140393,30,1
87.2752806592916,26.4570457392387,NPHR51DT.ZIP,Nepal,2006,-0.47056990542452115,1.1253706220631907,30,1
87.2802165884118,26.8172955285773,NPHR51DT.ZIP,Nepal,2006,-0.9386172617195798,1.4316921102535338,30,1
87.2884689300515,26.7058786485391,NPHR51DT.ZIP,Nepal,2006,-0.22634504659828122,0.7319529973254333,30,1
87.2983808215571,26.3780871567592,NPHR51DT.ZIP,Nepal,2006,0.7041777986318073,-0.8001258292207631,34,0
87.3014089901357,26.7883473849577,NPHR51DT.ZIP,Nepal,2006,-0.31687294299414404,0.4537412362892906,36,0
87.3238824993861,27.0310082389279,NPHR51DT.ZIP,Nepal,2006,0.0517969547150318,0.20841953197263816,33,1
87.3398631529923,26.4697464839875,NPHR51DT.ZIP,Nepal,2006,0.6710514689714072,-0.7728432675355448,34,0
87.3730898841414,27.4436098099447,NPHR51DT.ZIP,Nepal,2006,0.8076585553779614,-0.7843358279396773,34,0
87.3731258904204,27.3126639825606,NPHR51DT.ZIP,Nepal,2006,0.27751756877541134,-0.35063924228155546,41,0
87.3909109093683,26.5102459658567,NPHR51DT.ZIP,Nepal,2006,0.47981153426456546,-0.4467810630771296,36,0
87.3989768432578,27.0126479675397,NPHR51DT.ZIP,Nepal,2006,0.431696456099289,-0.42702054885706187,36,0
87.4262320361547,27.2177793247388,NPHR51DT.ZIP,Nepal,2006,0.22043654164433166,-0.246892673527689,35,0
87.5381867089263,26.6847405456355,NPHR51DT.ZIP,Nepal,2006,-0.0022016746116428803,0.49608443724619444,38,0
87.5565200491837,27.2056943769609,NPHR51DT.ZIP,Nepal,2006,0.7389222820462396,-0.7153672450399418,32,0
87.6305540705242,27.4004922448157,NPHR51DT.ZIP,Nepal,2006,0.23114789959860899,-0.2111507665679919,36,0
87.6331659364278,27.3634765553472,NPHR51DT.ZIP,Nepal,2006,0.7301730215574909,-0.7433590845078296,38,0
87.655171173298,27.2663428869475,NPHR51DT.ZIP,Nepal,2006,1.5999721554389135,-1.3440496749222217,36,0
87.674638566177,26.7188555765195,NPHR51DT.ZIP,Nepal,2006,0.1051578198078418,0.20681565774904884,29,1
87.6841549405898,26.533200344541,NPHR51DT.ZIP,Nepal,2006,0.3258482278753214,-0.15639158775860484,42,0
87.7399714142697,27.3404244523623,NPHR51DT.ZIP,Nepal,2006,0.7188808601082813,-0.656889912578825,35,0
87.7421778151963,27.1093419969506,NPHR51DT.ZIP,Nepal,2006,0.41120497135472356,-0.41454851036422247,37,0
87.7541794605076,27.1477933282472,NPHR51DT.ZIP,Nepal,2006,-0.7616770945666282,1.2841395367841277,46,0
87.8503660310292,26.7490125935752,NPHR51DT.ZIP,Nepal,2006,0.40588311783247577,0.0010025805764662303,33,0
87.8936722141665,26.6605360321077,NPHR51DT.ZIP,Nepal,2006,0.07046572117537632,0.1772536576461718,35,0
87.9293269978751,26.89236889841,NPHR51DT.ZIP,Nepal,2006,-0.05846197398905567,0.2924727398303579,34,1
87.953556961034,26.7014340054738,NPHR51DT.ZIP,Nepal,2006,0.1771461470194739,0.35527622072562326,36,0
88.0007581238749,26.5896852581596,NPHR51DT.ZIP,Nepal,2006,0.1688626884687488,0.08144359719347576,38,0
88.0222951441121,26.8660644447089,NPHR51DT.ZIP,Nepal,2006,0.3906463767005433,-0.12409098574807284,35,0
88.140122548251,26.6876589866491,NPHR51DT.ZIP,Nepal,2006,0.42019952359941837,-0.13703838470836963,31,1
80.0996390000001,28.872619,NPHR7HDT.ZIP,Nepal,2016,-0.016694552210165057,0.3798110117771437,29,1
80.137726,29.0510810000001,NPHR7HDT.ZIP,Nepal,2016,-0.3852650435699342,0.8410643918741127,29,1
80.1908440000001,28.94654,NPHR7HDT.ZIP,Nepal,2016,-0.6911021330280379,1.2627686069079151,29,1
80.1956850000001,28.961308,NPHR7HDT.ZIP,Nepal,2016,-0.7360445749152674,1.353773526959307,29,1
80.2071280000001,28.9747590000001,NPHR7HDT.ZIP,Nepal,2016,-0.945196626598199,1.6227323571311059,25,1
80.308162,28.711886,NPHR7HDT.ZIP,Nepal,2016,-0.1675797028140175,0.45672283406412095,30,1
80.3807110000001,29.410914,NPHR7HDT.ZIP,Nepal,2016,0.033383298338851376,0.17705586858970582,30,0
80.3895790000001,29.745079,NPHR7HDT.ZIP,Nepal,2016,-0.20496829094111038,0.5237308140733947,29,0
80.39948,29.573805,NPHR7HDT.ZIP,Nepal,2016,-0.5370985882335066,0.9894334941359835,30,1
80.4022000000001,29.2094500000001,NPHR7HDT.ZIP,Nepal,2016,0.0014063489162210309,0.1944357215668853,28,1
80.4135840000001,29.4632320000001,NPHR7HDT.ZIP,Nepal,2016,0.029477904314250562,0.1882612770233148,30,1
80.4255150000001,29.7269870000001,NPHR7HDT.ZIP,Nepal,2016,-0.2495867488302668,0.5131067892778318,29,0
80.4271180000001,28.911415,NPHR7HDT.ZIP,Nepal,2016,0.07154322715747029,0.13506506387376951,27,1
80.4290750000001,29.4471350000001,NPHR7HDT.ZIP,Nepal,2016,0.022468993181595707,0.2249413335508715,28,1
80.441808,28.663599,NPHR7HDT.ZIP,Nepal,2016,-0.11959028595751969,0.5191461547172147,30,1
80.4870540000001,28.6839600000001,NPHR7HDT.ZIP,Nepal,2016,-0.3450251537236375,0.7929363411725021,29,0
80.5372990000001,29.3695500000001,NPHR7HDT.ZIP,Nepal,2016,0.01864927802353182,0.18391945808478213,29,0
80.5630840000001,29.840173,NPHR7HDT.ZIP,Nepal,2016,-0.8592107861081073,1.4995334008405579,28,1
80.579053,28.710315,NPHR7HDT.ZIP,Nepal,2016,-0.7368131920416062,1.3138419294457921,26,1
80.5876650000001,28.711081,NPHR7HDT.ZIP,Nepal,2016,-0.7281634925870706,1.2965954700109588,29,1
80.612981,28.771845,NPHR7HDT.ZIP,Nepal,2016,-0.17859456471937105,0.46495971515532003,30,1
80.6416180000001,28.672201,NPHR7HDT.ZIP,Nepal,2016,-0.5846013571153895,1.1042535241766387,30,1
80.6485910000001,29.131043,NPHR7HDT.ZIP,Nepal,2016,0.6833675354041646,-0.4883191790769917,22,0
80.654388,29.8190000000001,NPHR7HDT.ZIP,Nepal,2016,-0.04804719329459378,0.2547305507270583,29,0
80.654905,29.4987990000001,NPHR7HDT.ZIP,Nepal,2016,0.04297727967357887,0.1827095796547574,30,0
80.707541,28.6518990000001,NPHR7HDT.ZIP,Nepal,2016,-0.24621357260944676,0.5703686070252693,28,1
80.7483950000001,29.0269700000001,NPHR7HDT.ZIP,Nepal,2016,-0.29964757582586393,0.6162145368871651,27,0
80.774776,28.5686690000001,NPHR7HDT.ZIP,Nepal,2016,-0.10339769886613576,0.32783218287695376,27,0
80.790665,28.736639,NPHR7HDT.ZIP,Nepal,2016,-0.03924475838291492,0.2836213459206723,27,1
80.823606,29.3005020000001,NPHR7HDT.ZIP,Nepal,2016,0.11185411845377738,0.15026790485773925,29,1
80.8567370000001,28.540575,NPHR7HDT.ZIP,Nepal,2016,0.12668250632134442,0.046491078957797936,30,0
80.8661960000001,28.6857600000001,NPHR7HDT.ZIP,Nepal,2016,0.1112655912409628,0.05257877041883607,28,1
80.9279250000001,29.2285420000001,NPHR7HDT.ZIP,Nepal,2016,-0.47553052300627435,0.8915852024622114,29,1
80.9362820000001,29.498797,NPHR7HDT.ZIP,Nepal,2016,-0.06788035089952835,0.32969930561817307,30,0
80.9810400000001,28.5076920000001,NPHR7HDT.ZIP,Nepal,2016,-0.06330957357121277,0.27015873199208895,30,1
80.982832,28.7255730000001,NPHR7HDT.ZIP,Nepal,2016,-0.1295310100191525,0.4197716253459179,28,1
81.0059210000001,29.1238670000001,NPHR7HDT.ZIP,Nepal,2016,0.009728375466462557,0.200062081534589,27,0
81.0446660000001,28.586662,NPHR7HDT.ZIP,Nepal,2016,0.012569050193015675,0.21930858933919853,30,0
81.0459070000001,28.6551020000001,NPHR7HDT.ZIP,Nepal,2016,-0.4041996557379961,0.8111026069327266,29,0
81.066562,29.5139080000001,NPHR7HDT.ZIP,Nepal,2016,-0.314050283860324,0.6182850264609683,29,0
81.0765860000001,28.654069,NPHR7HDT.ZIP,Nepal,2016,-0.11942385513639593,0.36751711172529533,30,1
81.089704,28.398355,NPHR7HDT.ZIP,Nepal,2016,-0.1687523779444418,0.47522320220928255,29,1
81.1394230000001,28.547041,NPHR7HDT.ZIP,Nepal,2016,0.5226124060292873,-0.4050258256490943,30,1
81.140543,28.610285,NPHR7HDT.ZIP,Nepal,2016,-0.3801538392225857,0.7719427595025039,29,1
81.185415,28.8377400000001,NPHR7HDT.ZIP,Nepal,2016,0.3119001124462719,-0.1864814974454957,29,0
81.2168250000001,29.257705,NPHR7HDT.ZIP,Nepal,2016,0.023438477290991678,0.21854911639453578,24,1
81.2342310000001,29.008383,NPHR7HDT.ZIP,Nepal,2016,0.22311865397903144,-0.011064001217165971,30,0
81.2411180000001,29.47693,NPHR7HDT.ZIP,Nepal,2016,0.35832429685407796,-0.12312403737196623,29,0
81.2768770000001,28.829168,NPHR7HDT.ZIP,Nepal,2016,0.5134570955992686,-0.4265040483085833,29,0
81.300757,28.7828050000001,NPHR7HDT.ZIP,Nepal,2016,0.4543995640232779,-0.3592844349658034,26,1
81.3676950000001,28.2276360000001,NPHR7HDT.ZIP,Nepal,2016,-0.06973464679849767,0.2959484476881359,30,1
81.3695520000001,28.20311,NPHR7HDT.ZIP,Nepal,2016,0.013941454690275534,0.21701379616895305,30,1
81.378767,29.117013,NPHR7HDT.ZIP,Nepal,2016,-0.03159818000890257,0.2240328592418256,29,0
81.391261,29.065568,NPHR7HDT.ZIP,Nepal,2016,0.03976320911531654,0.14801603674302813,29,1
81.4080270000001,28.257327,NPHR7HDT.ZIP,Nepal,2016,0.07833759114345358,0.12166982750491036,30,1
81.4230160000001,29.335586,NPHR7HDT.ZIP,Nepal,2016,-0.08625762868690745,0.2867211458176779,30,1
81.5078790000001,28.272117,NPHR7HDT.ZIP,Nepal,2016,-0.24110921753615966,0.5379904513478801,27,1
81.5082520000001,29.458397,NPHR7HDT.ZIP,Nepal,2016,0.06937757390753027,0.1517540773421359,27,1
81.5441430000001,28.8428250000001,NPHR7HDT.ZIP,Nepal,2016,0.2712099864796497,-0.1366134216583274,29,1
81.546474,28.9727720000001,NPHR7HDT.ZIP,Nepal,2016,0.0982512709891246,0.08566145874675786,30,1
81.5864320000001,28.6123270000001,NPHR7HDT.ZIP,Nepal,2016,-0.1529868137747933,0.43458200042510714,28,1
81.58982,28.600312,NPHR7HDT.ZIP,Nepal,2016,-0.516630621753407,0.972495116733255,30,1
81.59774,28.1604580000001,NPHR7HDT.ZIP,Nepal,2016,-0.15460972919434215,0.42725368398637986,30,0
81.6016200000001,29.1887390000001,NPHR7HDT.ZIP,Nepal,2016,-0.04875235509073509,0.24988259113756012,27,0
81.6091840000001,28.5914780000001,NPHR7HDT.ZIP,Nepal,2016,-0.790193277688724,1.5048881579242004,28,1
81.6146880000001,28.776818,NPHR7HDT.ZIP,Nepal,2016,0.03820103739172206,0.138510763487186,30,0
81.6184850000001,28.5420260000001,NPHR7HDT.ZIP,Nepal,2016,-0.4204944781671544,0.8313906509226888,29,1
81.6193730000001,28.6105170000001,NPHR7HDT.ZIP,Nepal,2016,-0.3802353118403706,0.7172001020080654,28,1
81.62348,28.5829810000001,NPHR7HDT.ZIP,Nepal,2016,-0.8203313639405313,1.4380057373106268,29,1
81.6235500000001,28.8956180000001,NPHR7HDT.ZIP,Nepal,2016,-0.010807927429727662,0.2208057827892238,29,1
81.6292740000001,28.0510580000001,NPHR7HDT.ZIP,Nepal,2016,-0.809718794567917,1.4888019657901628,29,1
81.644417,28.591485,NPHR7HDT.ZIP,Nepal,2016,-0.8205121599743666,1.436631292351938,29,1
81.6489100000001,28.952008,NPHR7HDT.ZIP,Nepal,2016,0.1845522468800204,-0.017604449611076996,28,0
81.676793,28.1951750000001,NPHR7HDT.ZIP,Nepal,2016,-0.359384714416218,0.6807749487454732,29,1
81.7002640000001,28.416235,NPHR7HDT.ZIP,Nepal,2016,-0.16195915300470842,0.4702172728765133,28,1
81.7187000000001,28.851189,NPHR7HDT.ZIP,Nepal,2016,-0.5732173326049781,1.094538652172805,26,1
81.7400940000001,28.488862,NPHR7HDT.ZIP,Nepal,2016,-0.43824145154540084,0.8465206430211152,30,1
81.7539520000001,29.4922740000001,NPHR7HDT.ZIP,Nepal,2016,0.014616391220262362,0.19567469532422418,27,0
81.756063,28.0814780000001,NPHR7HDT.ZIP,Nepal,2016,-0.35571691796097243,0.7229818536024233,32,0
81.7881760000001,29.0569800000001,NPHR7HDT.ZIP,Nepal,2016,0.13099125444938028,0.07149911578460899,30,0
81.7969630000001,28.4766470000001,NPHR7HDT.ZIP,Nepal,2016,-0.122026024119501,0.42746539272316325,30,1
81.7993010000001,28.7507590000001,NPHR7HDT.ZIP,Nepal,2016,0.10910582523117328,0.09868043564884432,29,0
81.8088450000001,28.4516390000001,NPHR7HDT.ZIP,Nepal,2016,-0.22632180533654372,0.657053243343655,28,1
81.8352160000001,28.4695750000001,NPHR7HDT.ZIP,Nepal,2016,-0.17149631740746235,0.5107836288488908,28,1
81.8514210000001,28.402338,NPHR7HDT.ZIP,Nepal,2016,0.3575810503057993,-0.0822528269339711,30,1
81.8634720000001,28.625214,NPHR7HDT.ZIP,Nepal,2016,0.4710497442611709,-0.2291017791721962,29,0
81.8830140000001,29.6249020000001,NPHR7HDT.ZIP,Nepal,2016,0.09072836585916542,0.09469159027727628,30,0
81.907964,29.1774060000001,NPHR7HDT.ZIP,Nepal,2016,0.33027881102502393,-0.253687492222515,29,0
81.9822600000001,28.8257810000001,NPHR7HDT.ZIP,Nepal,2016,0.40853752118870007,-0.1459793783767752,30,0
82.0427930000001,29.7537530000001,NPHR7HDT.ZIP,Nepal,2016,0.9109053638977234,-0.7906699198564089,30,0
82.0430000000001,29.3086950000001,NPHR7HDT.ZIP,Nepal,2016,0.3872435024578171,-0.2722299286109207,28,0
82.105641,28.6529340000001,NPHR7HDT.ZIP,Nepal,2016,0.4498704325384606,-0.18843949083848469,30,1
82.1146810000001,28.371854,NPHR7HDT.ZIP,Nepal,2016,-0.12918780471004823,0.3677759852085519,30,1
82.1401740000001,29.528868,NPHR7HDT.ZIP,Nepal,2016,0.2352402010434912,-0.12866675662155486,25,1
82.1529800000001,28.378996,NPHR7HDT.ZIP,Nepal,2016,-0.3109360310354058,0.6340668610576853,29,1
82.1581790000001,28.4998370000001,NPHR7HDT.ZIP,Nepal,2016,0.4645023670758625,-0.21737407762765518,30,0
82.1938960000001,29.277747,NPHR7HDT.ZIP,Nepal,2016,-0.5234930175284856,1.008140372111802,24,1
82.1974440000001,28.6976530000001,NPHR7HDT.ZIP,Nepal,2016,-0.6337404940022695,1.1407353537385605,26,1
82.2353390000001,28.631561,NPHR7HDT.ZIP,Nepal,2016,0.06822112811312443,0.11043225602401963,30,1
82.2545500000001,28.359253,NPHR7HDT.ZIP,Nepal,2016,-0.0022240829088580874,0.24499908856117147,29,0
82.264706,28.6217320000001,NPHR7HDT.ZIP,Nepal,2016,0.014863881213269358,0.18038556952337614,29,1
82.2929350000001,28.924851,NPHR7HDT.ZIP,Nepal,2016,0.43320480220643176,-0.1764607780973819,30,0
82.3001630000001,28.8238680000001,NPHR7HDT.ZIP,Nepal,2016,0.2603008697429589,-0.03853463627688253,29,1
82.3007170000001,28.46777,NPHR7HDT.ZIP,Nepal,2016,0.39219142642791727,-0.12356646153643464,30,1
82.3020670000001,28.617395,NPHR7HDT.ZIP,Nepal,2016,0.05353664506929074,0.13907974765911021,30,0
82.313566,28.135526,NPHR7HDT.ZIP,Nepal,2016,-0.994624909684067,1.7070743517155944,25,1
82.3300060000001,28.1806100000001,NPHR7HDT.ZIP,Nepal,2016,-0.13299024605615692,0.3748136367772265,30,1
82.3417240000001,28.2475230000001,NPHR7HDT.ZIP,Nepal,2016,-0.49689863725749145,0.9934505385670488,27,0
82.34977,28.4782290000001,NPHR7HDT.ZIP,Nepal,2016,0.4841704445560472,-0.2451943245576458,28,1
82.35414,28.22461,NPHR7HDT.ZIP,Nepal,2016,0.4782403335666031,-0.23066244549806145,27,0
82.3795500000001,28.616745,NPHR7HDT.ZIP,Nepal,2016,0.05392093578735561,0.14900321479561762,30,1
82.4024020000001,28.056655,NPHR7HDT.ZIP,Nepal,2016,-0.4946057786271106,0.9292531627153201,26,1
82.448315,28.635721,NPHR7HDT.ZIP,Nepal,2016,-0.5138059399394297,0.9591094126539683,25,1
82.458171,28.1599380000001,NPHR7HDT.ZIP,Nepal,2016,0.44333355885352127,-0.19947663840920987,30,0
82.4586310000001,28.422175,NPHR7HDT.ZIP,Nepal,2016,0.42613752495475876,-0.16185994729441655,30,0
82.474547,28.6309460000001,NPHR7HDT.ZIP,Nepal,2016,-0.3759826187618856,0.7542814737597078,27,1
82.50883,27.975692,NPHR7HDT.ZIP,Nepal,2016,-0.41592535648293694,0.8381506905632904,29,1
82.5109630000001,28.054357,NPHR7HDT.ZIP,Nepal,2016,-0.2986546649988352,0.7022910887161863,26,1
82.5537170000001,27.9660870000001,NPHR7HDT.ZIP,Nepal,2016,-0.024708233508576524,0.2401062203375655,29,1
82.555189,27.826827,NPHR7HDT.ZIP,Nepal,2016,-0.29965379713673773,0.6769644815448923,27,0
82.5761130000001,28.4752720000001,NPHR7HDT.ZIP,Nepal,2016,-0.03791814417994842,0.22808047502390003,28,0
82.6948140000001,28.1771390000001,NPHR7HDT.ZIP,Nepal,2016,-0.3598578097402086,0.7155786010388454,30,1
82.747397,29.0887680000001,NPHR7HDT.ZIP,Nepal,2016,-0.0030840666760146964,0.19768968087619362,30,1
82.8549540000001,27.6517860000001,NPHR7HDT.ZIP,Nepal,2016,0.3574723607544095,-0.14122172076636236,30,1
82.896036,28.161101,NPHR7HDT.ZIP,Nepal,2016,0.05445983549249103,0.130642299105516,29,1
82.9108440000001,27.6088970000001,NPHR7HDT.ZIP,Nepal,2016,0.009599059018428502,0.23993973830220527,30,1
82.9837660000001,27.570475,NPHR7HDT.ZIP,Nepal,2016,-0.07109647511570145,0.4140940901096603,30,1
82.993324,28.150827,NPHR7HDT.ZIP,Nepal,2016,-0.10358466434772144,0.3237697316784867,30,0
83.032744,28.061612,NPHR7HDT.ZIP,Nepal,2016,-0.31434443079048113,0.6142520330999779,27,1
83.1028860000001,28.300484,NPHR7HDT.ZIP,Nepal,2016,0.00912107872219839,0.20338841745913103,30,0
83.1358860000001,27.6822280000001,NPHR7HDT.ZIP,Nepal,2016,-0.7193211755248247,1.3207073122618183,29,1
83.142927,27.9703710000001,NPHR7HDT.ZIP,Nepal,2016,-0.3420168812358073,0.648711259411377,30,1
83.156999,28.153897,NPHR7HDT.ZIP,Nepal,2016,0.16775803314264032,0.004100994442619337,29,0
83.1670530000001,28.116988,NPHR7HDT.ZIP,Nepal,2016,-0.22340755671369336,0.47970928443497945,29,0
83.1833470000001,27.688997,NPHR7HDT.ZIP,Nepal,2016,-0.936764066462534,1.6240597644515393,28,1
83.186063,27.4710380000001,NPHR7HDT.ZIP,Nepal,2016,0.6204976805922963,-0.5615063336574878,30,0
83.2261320000001,27.4159330000001,NPHR7HDT.ZIP,Nepal,2016,0.3343768669487423,-0.12548702468157014,30,1
83.2380190000001,28.3261830000001,NPHR7HDT.ZIP,Nepal,2016,-0.019223500477174454,0.2075850658732566,28,0
83.2431680000001,28.0794730000001,NPHR7HDT.ZIP,Nepal,2016,-0.9077605578638777,1.5993744818474693,30,1
83.2607130000001,27.9373170000001,NPHR7HDT.ZIP,Nepal,2016,-0.09470433098431522,0.3597703491395319,27,0
83.283488,28.256219,NPHR7HDT.ZIP,Nepal,2016,-0.038449247700902495,0.2504009299309059,27,0
83.310774,28.053273,NPHR7HDT.ZIP,Nepal,2016,-0.3440713386510818,0.7302495567131512,29,0
83.3279460000001,27.692937,NPHR7HDT.ZIP,Nepal,2016,-0.898134794682806,1.5570830657724095,29,1
83.34693,27.414315,NPHR7HDT.ZIP,Nepal,2016,-0.16202423961631957,0.5323549591232327,29,0
83.367082,28.0704920000001,NPHR7HDT.ZIP,Nepal,2016,-0.339444605152492,0.6536550871286657,29,0
83.4378170000001,27.521489,NPHR7HDT.ZIP,Nepal,2016,-0.6214954612904784,1.1798023888437474,30,1
83.453424,27.575458,NPHR7HDT.ZIP,Nepal,2016,-1.0120728497735443,1.7337296977766485,28,1
83.463648,27.6441740000001,NPHR7HDT.ZIP,Nepal,2016,-1.0275859281294806,1.756879521428585,29,1
